fips_cc,white,black,api,native,multiple,hispanic
17103,0.0001611389983469764,4.373641832434506e-05,1.7252786701476726e-05,2.718351591594857e-05,5.895535374988014e-05,3.5689732659071314e-05
17105,0.00017636277581837152,4.8271129119447135e-05,1.3049380486935124e-05,2.398545521995462e-05,5.7818865002894495e-05,3.025054645592185e-05
17107,0.0001346025103618957,5.753878943293442e-05,1.2547481237437619e-05,2.6117495683950585e-05,5.057374924086103e-05,1.7598526374682875e-05
17109,0.00014690311991282656,4.1134535081253715e-05,3.877171702368224e-05,2.1586909697959156e-05,7.841772354200924e-05,1.728321123247131e-05
17111,0.001311889392270451,8.75967358507421e-05,0.0005145094681411295,0.00036910950532930163,0.0005617095631976532,0.0006978318241069659
17113,0.0007040832430680695,0.0003136879997551752,0.00047755713589687577,0.0001319200037097504,0.0005004812319538018,0.0001482572384285994
17115,0.0004401824802519489,0.00045106743499039845,7.509667520606414e-05,6.715927461587294e-05,0.0003692167816769602,4.130628362971479e-05
17117,0.00023491225875910802,9.094201430614526e-06,9.096923897142273e-06,3.5711677771932434e-05,5.8102987189640906e-05,8.316436875829981e-06
17119,0.001183624634193652,0.0005307098420694041,0.00015565150475041367,0.00020440937948561325,0.0006387066758059304,0.00014551793813063644
17121,0.00018463579698668706,3.9176927688832605e-05,1.4617815641614825e-05,3.331313224993697e-05,8.168512868959296e-05,1.0661593246028482e-05
17123,6.141185707429333e-05,1.1150928184677211e-06,3.387819934108157e-06,7.195636565986386e-06,1.3211681683708079e-05,6.34571723700771e-06
17125,7.234967256871663e-05,1.3133315417508716e-06,2.697708466049088e-06,9.594182087981847e-06,1.7757636671650645e-05,2.40427795936317e-06
17127,6.993818568805638e-05,2.2574434613868756e-05,2.6349710598619e-06,1.7322828769967226e-05,4.176596145172231e-05,5.931866112855034e-06
17129,6.234402847354015e-05,1.8337081903691416e-06,2.3840214351131474e-06,8.79466691398336e-06,1.8183819951770257e-05,2.601349923245397e-06
17131,8.051630460994423e-05,1.2885517013404779e-06,3.3250825279209687e-06,4.530585985991428e-06,1.520053699093295e-05,5.951573309243256e-06
17133,0.0001622383526602186,1.9328275520107166e-06,9.975247583762907e-06,1.8388849001965208e-05,3.452084568968885e-05,8.907652767476662e-06
17135,0.0001435391970372837,2.3714307272746872e-05,7.779438367211323e-06,1.3591757957974285e-05,2.727572992765539e-05,9.124431927747112e-06
17137,0.00016168107628023405,5.335099640357786e-05,1.1167258301319481e-05,3.064808166994201e-05,7.799154026188962e-05,1.4208888595908569e-05
17139,7.367700358286157e-05,1.0903129780573274e-06,2.070334404177207e-06,7.995151739984873e-06,1.2075192936722438e-05,2.6210571196336194e-06
17141,0.00023983655549860753,1.2414700045607296e-05,2.0452394417023317e-05,4.024226375792386e-05,7.955421228899489e-05,9.402303396821052e-05
17143,0.0006868178075863675,0.000826258998644171,0.0003793730952139264,0.0001900181063536405,0.0006858709588058344,0.00014100499015773344
17145,9.84454055987187e-05,4.723037582221059e-05,6.336478024905998e-06,2.078739452396067e-05,4.460718331918642e-05,1.188343942209829e-05
